,Result
4000,0
8322,0
21680,1
8789,0
7463,0
1851,0
2482,0
894,0
15214,1
18905,1
22121,1
60,0
28810,1
18117,1
6297,0
11046,0
6861,0
4841,0
19989,1
3803,0
9493,0
8327,0
17598,1
28393,1
23721,1
19530,1
670,0
11295,0
24574,1
26590,1
24494,1
10227,0
18197,1
14262,0
19664,1
24933,1
18037,1
24312,1
484,0
9556,0
22073,1
18293,1
20674,1
21043,1
4311,0
25528,1
12167,0
3927,0
7406,0
17357,1
25544,1
29017,1
19912,1
10743,0
2895,0
19356,1
23296,1
4731,0
20418,1
17731,1
2939,0
1216,0
3458,0
3009,0
15620,1
21643,1
862,0
25733,1
27998,1
4976,0
5969,0
9789,0
2246,0
17747,1
17167,1
13112,0
3891,0
15640,1
26668,1
4069,0
22686,1
15425,1
15726,1
11281,0
9775,0
27551,1
8809,0
9582,0
20737,1
9543,0
19442,1
2346,0
13428,0
16209,1
22088,1
11575,0
25086,1
15090,1
29162,1
15461,1
28656,1
1612,0
425,0
676,0
23371,1
22974,1
11270,0
2860,0
1152,0
12452,0
17832,1
20670,1
28813,1
18565,1
14832,1
20732,1
6697,0
211,0
11132,0
26504,1
1264,0
14361,0
27700,1
23135,1
8273,0
28502,1
22432,1
17359,1
27029,1
16623,1
12651,0
9235,0
16147,1
7683,0
9052,0
25563,1
18854,1
2205,0
26241,1
4056,0
12779,0
20168,1
23810,1
22345,1
3187,0
23294,1
10784,0
10619,0
10458,0
12349,0
8338,0
28113,1
11362,0
2996,0
20350,1
6080,0
22423,1
24002,1
28125,1
19541,1
26002,1
23200,1
1143,0
929,0
10220,0
22168,1
4350,0
11137,0
28089,1
2036,0
14948,1
15078,1
10673,0
16571,1
15611,1
17632,1
21246,1
18585,1
20253,1
11930,0
16067,1
3417,0
24198,1
18977,1
15393,1
1680,0
20291,1
5436,0
17119,1
14320,0
23071,1
25814,1
26654,1
18886,1
20530,1
12776,0
14519,0
6493,0
21927,1
20135,1
12522,0
18039,1
11626,0
11015,0
15530,1
11706,0
23220,1
10392,0
20575,1
12859,0
13545,0
21005,1
10878,0
5299,0
16707,1
11504,0
28586,1
16274,1
25560,1
15226,1
14974,1
9315,0
26971,1
2751,0
19315,1
25813,1
10728,0
27741,1
19705,1
13726,0
28565,1
7180,0
15705,1
14238,0
14616,0
25016,1
23643,1
28691,1
18030,1
19239,1
6041,0
26898,1
2012,0
14085,0
28353,1
20538,1
14388,0
3133,0
6359,0
2684,0
1703,0
1499,0
1046,0
17122,1
21178,1
14548,0
26441,1
21303,1
11214,0
20173,1
22794,1
472,0
388,0
15603,1
26159,1
19208,1
7042,0
7925,0
17093,1
21054,1
460,0
536,0
18003,1
17758,1
983,0
9516,0
10150,0
184,0
23620,1
16566,1
14838,1
7064,0
28769,1
13601,0
14356,0
22559,1
23772,1
22702,1
21750,1
18761,1
6672,0
25351,1
4606,0
1343,0
4416,0
29143,1
6790,0
6292,0
5865,0
20290,1
2467,0
2239,0
8282,0
12292,0
96,0
24972,1
6932,0
23259,1
18376,1
2390,0
8968,0
21340,1
7444,0
5833,0
4851,0
9198,0
21316,1
14515,0
27840,1
11352,0
9695,0
24936,1
17952,1
27273,1
23301,1
24257,1
7206,0
1416,0
23672,1
12246,0
13686,0
7849,0
15575,1
835,0
11116,0
11921,0
25543,1
11918,0
7214,0
18190,1
20392,1
2946,0
6476,0
22142,1
15543,1
11294,0
22606,1
2549,0
5791,0
10100,0
19373,1
28752,1
24262,1
19791,1
13856,0
16590,1
19813,1
12607,0
27480,1
13273,0
11188,0
18313,1
1696,0
7328,0
16821,1
8257,0
17585,1
11299,0
10270,0
18657,1
26016,1
17837,1
19991,1
19260,1
3611,0
27658,1
17175,1
23108,1
19916,1
18654,1
3123,0
24770,1
27479,1
10004,0
9365,0
8222,0
28151,1
2475,0
13602,0
26712,1
10217,0
5960,0
4755,0
6445,0
4938,0
24302,1
19996,1
976,0
19152,1
18460,1
24525,1
570,0
4694,0
27241,1
17174,1
16295,1
8387,0
8551,0
21808,1
12586,0
16942,1
2646,0
4801,0
26578,1
6911,0
20373,1
15342,1
28763,1
191,0
6332,0
9054,0
6875,0
29181,1
6791,0
13457,0
18529,1
21612,1
14466,0
11351,0
22720,1
7855,0
8980,0
16696,1
17538,1
242,0
21876,1
25745,1
17942,1
1977,0
26508,1
28971,1
17578,1
13239,0
24935,1
22527,1
15237,1
20909,1
23692,1
12942,0
1859,0
13886,0
11454,0
2574,0
12537,0
25529,1
12748,0
22092,1
1621,0
14788,1
26626,1
3005,0
4171,0
11667,0
6382,0
28177,1
4325,0
25272,1
20853,1
28476,1
3042,0
20555,1
28585,1
7491,0
12627,0
28920,1
10906,0
7784,0
22383,1
9212,0
9992,0
6653,0
26597,1
15872,1
19963,1
26041,1
199,0
4633,0
1103,0
28013,1
21179,1
668,0
24205,1
9492,0
7728,0
6501,0
5410,0
1140,0
14680,1
4358,0
20968,1
9978,0
5583,0
15537,1
17023,1
24961,1
25779,1
22677,1
15286,1
19426,1
28163,1
4681,0
9807,0
11542,0
25075,1
25810,1
19663,1
18166,1
16464,1
6986,0
27820,1
13835,0
10141,0
26132,1
27823,1
12975,0
7147,0
13737,0
22214,1
17086,1
24197,1
20361,1
16963,1
20275,1
3837,0
22442,1
18680,1
27919,1
2638,0
910,0
1558,0
18175,1
21608,1
16852,1
11045,0
22634,1
23174,1
8700,0
1899,0
15167,1
7482,0
26771,1
28759,1
21025,1
11027,0
9961,0
23178,1
22111,1
6200,0
26720,1
18348,1
27945,1
25353,1
11068,0
13474,0
6556,0
4955,0
12810,0
14349,0
17309,1
17397,1
7554,0
19735,1
8272,0
23566,1
21415,1
23143,1
544,0
11790,0
14972,1
10674,0
11991,0
4803,0
7097,0
10590,0
24493,1
17607,1
19355,1
8472,0
790,0
2042,0
6370,0
11192,0
10495,0
7407,0
23928,1
9640,0
19931,1
11459,0
11312,0
11438,0
19014,1
26278,1
14956,1
18255,1
28078,1
25909,1
19908,1
7050,0
20174,1
18679,1
26706,1
21731,1
26697,1
16626,1
10492,0
9301,0
19619,1
18851,1
15465,1
704,0
2496,0
2649,0
22724,1
6318,0
28158,1
10360,0
11029,0
9944,0
16624,1
22264,1
14706,1
18612,1
14696,1
17749,1
5874,0
17699,1
23223,1
17685,1
3931,0
5698,0
1724,0
20030,1
2711,0
4335,0
28794,1
17654,1
217,0
26445,1
21957,1
17470,1
23604,1
26357,1
15341,1
13140,0
25277,1
8081,0
2767,0
18774,1
4353,0
12057,0
898,0
17790,1
6478,0
58,0
11806,0
21447,1
19247,1
15298,1
24689,1
24125,1
3565,0
18366,1
1279,0
1032,0
288,0
28607,1
1672,0
11579,0
25952,1
3023,0
12194,0
18221,1
12639,0
4039,0
17845,1
3601,0
10969,0
7525,0
9155,0
28302,1
27689,1
18830,1
4224,0
11408,0
22584,1
13304,0
23534,1
10933,0
15901,1
18850,1
25542,1
15845,1
18291,1
958,0
5683,0
2462,0
11236,0
29325,1
22439,1
11385,0
8835,0
23164,1
15250,1
5805,0
25646,1
1848,0
6449,0
6568,0
6919,0
7102,0
11266,0
14109,0
9629,0
6379,0
21231,1
21618,1
26144,1
29286,1
28965,1
1649,0
21901,1
26537,1
16400,1
9465,0
27884,1
15997,1
3022,0
11797,0
22969,1
28364,1
3737,0
27065,1
11060,0
21177,1
9772,0
20374,1
16774,1
6160,0
26123,1
5404,0
25465,1
17794,1
3748,0
26076,1
3311,0
27060,1
2471,0
22587,1
19091,1
26436,1
22732,1
19918,1
3434,0
16045,1
17732,1
2836,0
17710,1
21558,1
16643,1
25217,1
23906,1
24813,1
28076,1
3307,0
4933,0
21323,1
6482,0
1087,0
23066,1
8285,0
18704,1
10120,0
25368,1
22291,1
21800,1
14824,1
14229,0
2422,0
25333,1
28999,1
17258,1
27602,1
12751,0
16781,1
21059,1
15241,1
23802,1
10832,0
8522,0
4121,0
18769,1
28390,1
17106,1
18223,1
25313,1
10985,0
6327,0
6846,0
15721,1
14520,0
1889,0
8771,0
10525,0
12157,0
22404,1
19810,1
24079,1
3143,0
6922,0
18783,1
7467,0
1221,0
9537,0
13388,0
12342,0
20274,1
29244,1
7600,0
8954,0
23686,1
7017,0
26965,1
12469,0
3390,0
1330,0
24026,1
12772,0
25503,1
8850,0
6491,0
16585,1
139,0
22524,1
13071,0
18691,1
18943,1
5920,0
24500,1
7239,0
4812,0
8505,0
9241,0
4370,0
17483,1
2553,0
247,0
19870,1
17768,1
19763,1
9242,0
24551,1
8735,0
21095,1
17653,1
4438,0
29204,1
21047,1
13802,0
10442,0
16615,1
4022,0
5641,0
16642,1
7916,0
29261,1
13652,0
18845,1
6584,0
8213,0
16476,1
13470,0
13954,0
13375,0
24396,1
18290,1
16296,1
1322,0
4351,0
15139,1
11076,0
21503,1
22814,1
10198,0
10791,0
28932,1
6931,0
19427,1
3045,0
16020,1
19086,1
7649,0
3788,0
11118,0
27437,1
12831,0
16268,1
21715,1
26398,1
65,0
998,0
23024,1
9839,0
7149,0
16335,1
18438,1
166,0
18973,1
14000,0
10865,0
29159,1
26387,1
9109,0
3843,0
22712,1
28187,1
4727,0
13107,0
3007,0
15388,1
3915,0
10169,0
12206,0
9369,0
8138,0
29195,1
10630,0
182,0
19605,1
3609,0
6255,0
15067,1
2927,0
12960,0
26943,1
27461,1
10284,0
1799,0
2029,0
16529,1
584,0
24378,1
29049,1
18650,1
17539,1
6325,0
14841,1
25067,1
15310,1
14135,0
17663,1
10422,0
4059,0
25077,1
9901,0
22462,1
1690,0
24171,1
14721,1
29265,1
22906,1
3245,0
8906,0
14825,1
11161,0
14482,0
19953,1
9338,0
16014,1
11812,0
25417,1
23725,1
18879,1
17056,1
4270,0
2191,0
19065,1
16311,1
23456,1
18936,1
121,0
28644,1
23026,1
14079,0
22319,1
26246,1
27331,1
9863,0
27452,1
7317,0
8720,0
25336,1
16100,1
15846,1
12891,0
18431,1
25166,1
17161,1
26833,1
14013,0
6136,0
28605,1
15015,1
19650,1
26855,1
20533,1
3638,0
23325,1
24370,1
9479,0
2079,0
18451,1
2841,0
4480,0
24298,1
15115,1
9250,0
12328,0
11277,0
18468,1
24661,1
27582,1
27186,1
22616,1
26623,1
11340,0
9388,0
9325,0
19508,1
13970,0
15158,1
13363,0
12045,0
3554,0
6270,0
11875,0
16944,1
15904,1
7166,0
28277,1
17210,1
10433,0
19348,1
3288,0
20993,1
13034,0
5211,0
6243,0
28724,1
14114,0
18277,1
24899,1
15586,1
3964,0
19168,1
18141,1
26476,1
16927,1
1681,0
9240,0
3338,0
25538,1
17055,1
4429,0
16745,1
27136,1
11741,0
25462,1
24543,1
16808,1
27835,1
14646,1
16125,1
15736,1
18099,1
2934,0
7329,0
705,0
22158,1
16503,1
25337,1
15825,1
11939,0
21711,1
17149,1
515,0
11320,0
21502,1
19130,1
24324,1
3183,0
218,0
9803,0
22461,1
24441,1
7758,0
1188,0
4535,0
24005,1
13453,0
14853,1
5219,0
16730,1
6850,0
16836,1
26168,1
27000,1
7584,0
4543,0
1685,0
180,0
13742,0
25923,1
10966,0
19068,1
8274,0
6073,0
5883,0
21373,1
90,0
15501,1
22621,1
12698,0
24828,1
13302,0
5394,0
12160,0
11417,0
19225,1
7403,0
23623,1
19804,1
8268,0
4562,0
27557,1
16328,1
20900,1
26865,1
11261,0
24544,1
9744,0
9616,0
7378,0
17897,1
18444,1
19245,1
4589,0
10153,0
25820,1
14273,0
4008,0
13650,0
12346,0
14430,0
15469,1
23650,1
22317,1
15293,1
21404,1
24178,1
9311,0
19205,1
3724,0
26109,1
25038,1
21582,1
8316,0
19754,1
26552,1
11147,0
29156,1
8149,0
20798,1
17199,1
15218,1
10540,0
19479,1
18570,1
26161,1
2931,0
14455,0
24623,1
9191,0
27410,1
25885,1
19252,1
5333,0
15053,1
5725,0
23796,1
13727,0
21941,1
7493,0
974,0
26110,1
2004,0
22298,1
12050,0
1781,0
5136,0
18450,1
10067,0
104,0
23075,1
26451,1
19694,1
15932,1
28347,1
23231,1
26424,1
183,0
5625,0
23114,1
8121,0
24559,1
16405,1
24364,1
29117,1
14066,0
20460,1
4983,0
8488,0
17677,1
11074,0
10786,0
21772,1
10637,0
17203,1
3564,0
10012,0
2773,0
3744,0
13946,0
4566,0
20214,1
26800,1
11000,0
16509,1
13608,0
29067,1
828,0
19796,1
9053,0
5327,0
1291,0
20075,1
24395,1
18609,1
5235,0
28798,1
7504,0
20557,1
19986,1
19542,1
15230,1
4301,0
7172,0
19747,1
426,0
24228,1
15607,1
7158,0
11452,0
12344,0
7635,0
3305,0
17844,1
27645,1
27690,1
8066,0
1277,0
12145,0
20339,1
24750,1
3235,0
2031,0
26369,1
12527,0
2304,0
17933,1
944,0
7639,0
5207,0
24376,1
1812,0
22737,1
23042,1
28359,1
23914,1
23881,1
7005,0
15224,1
21823,1
23267,1
28176,1
12214,0
3917,0
12709,0
8943,0
11206,0
19267,1
25652,1
11562,0
20552,1
15827,1
3526,0
3292,0
26818,1
23082,1
24989,1
1656,0
27343,1
13259,0
4223,0
20698,1
21848,1
24965,1
19435,1
29062,1
7273,0
5349,0
10215,0
7179,0
6472,0
3910,0
13306,0
26485,1
20879,1
26758,1
17760,1
18020,1
8464,0
13073,0
24951,1
18533,1
4200,0
16870,1
17312,1
21708,1
23275,1
10450,0
12519,0
5852,0
8141,0
9018,0
13848,0
28096,1
9058,0
17422,1
28696,1
27710,1
10055,0
480,0
11623,0
17384,1
21578,1
3461,0
19206,1
10032,0
6377,0
25492,1
15539,1
2162,0
10606,0
15691,1
3423,0
3241,0
14798,1
3325,0
9239,0
25156,1
8162,0
15782,1
19187,1
8581,0
25394,1
29040,1
10003,0
23485,1
21285,1
1042,0
21381,1
13489,0
6406,0
43,0
8666,0
2588,0
11576,0
18739,1
21892,1
7471,0
13197,0
16170,1
1924,0
14098,0
4436,0
5005,0
26181,1
16241,1
27754,1
25439,1
20163,1
22937,1
6488,0
6189,0
13456,0
13747,0
13846,0
25306,1
21611,1
23710,1
3849,0
7729,0
14416,0
19709,1
19540,1
22960,1
29079,1
26036,1
2753,0
18898,1
1097,0
24674,1
14549,0
11726,0
2393,0
12917,0
21429,1
7425,0
8227,0
5180,0
2378,0
746,0
12066,0
18323,1
19351,1
21821,1
15220,1
939,0
13233,0
20805,1
5922,0
18361,1
26404,1
13841,0
19048,1
28491,1
3771,0
14491,0
5048,0
2139,0
12168,0
22083,1
18659,1
5129,0
7702,0
6321,0
4822,0
26932,1
29023,1
1228,0
25569,1
5890,0
27671,1
1435,0
9589,0
4368,0
6402,0
22033,1
20057,1
19928,1
23951,1
8613,0
26992,1
21228,1
4645,0
261,0
15207,1
23201,1
2105,0
24299,1
8074,0
24332,1
8299,0
7899,0
5316,0
13582,0
14671,1
15487,1
17338,1
26014,1
8086,0
13337,0
26632,1
28441,1
5997,0
22739,1
14785,1
7399,0
8836,0
8874,0
21183,1
10323,0
11458,0
326,0
13241,0
5032,0
8225,0
20746,1
28080,1
857,0
19064,1
6691,0
2410,0
4845,0
22495,1
11605,0
13002,0
1554,0
5097,0
25440,1
6873,0
14321,0
24464,1
10259,0
9291,0
7488,0
27451,1
800,0
2347,0
14731,1
6408,0
13929,0
12217,0
23833,1
7733,0
27216,1
20438,1
22399,1
14846,1
10730,0
17944,1
23854,1
21672,1
25130,1
18350,1
5753,0
18127,1
29073,1
27114,1
10628,0
8595,0
16088,1
19880,1
4887,0
12515,0
1456,0
21215,1
4412,0
26120,1
26762,1
18915,1
1816,0
12837,0
18816,1
4010,0
26543,1
8229,0
10677,0
15593,1
19495,1
6281,0
6711,0
10033,0
27871,1
27595,1
18399,1
4921,0
2358,0
1617,0
2265,0
23504,1
21317,1
24349,1
200,0
18173,1
11202,0
2892,0
4521,0
24089,1
7658,0
13053,0
2117,0
27056,1
3926,0
20459,1
21576,1
11269,0
8167,0
2108,0
12508,0
20134,1
20119,1
22833,1
1765,0
15908,1
6335,0
1116,0
23370,1
15112,1
3949,0
19507,1
27084,1
12234,0
27314,1
18727,1
22365,1
26228,1
11895,0
8135,0
6901,0
9146,0
26498,1
15722,1
9412,0
27255,1
27046,1
10983,0
8013,0
17511,1
28817,1
717,0
14885,1
14787,1
13186,0
9283,0
21514,1
1967,0
25203,1
4423,0
15879,1
19394,1
7095,0
27516,1
3182,0
3725,0
9691,0
24063,1
8123,0
25891,1
14560,0
17620,1
14982,1
10416,0
732,0
4939,0
3885,0
14806,1
11339,0
444,0
20200,1
27101,1
8570,0
17492,1
21358,1
22315,1
15187,1
27012,1
19992,1
7052,0
812,0
20542,1
4592,0
6643,0
3974,0
15128,1
26079,1
26090,1
17417,1
19136,1
9670,0
22680,1
3438,0
8039,0
23594,1
11488,0
20317,1
7622,0
16545,1
14016,0
525,0
27234,1
22492,1
11624,0
24190,1
23877,1
28618,1
24943,1
12433,0
25385,1
3820,0
14268,0
7099,0
3134,0
19723,1
26256,1
14938,1
17496,1
28470,1
10287,0
20757,1
7139,0
20482,1
11976,0
5777,0
20848,1
13389,0
7673,0
3743,0
26823,1
21649,1
7043,0
10825,0
21022,1
28181,1
15475,1
23619,1
445,0
9841,0
29108,1
15267,1
3745,0
14652,1
994,0
1522,0
160,0
19120,1
14236,0
11710,0
25072,1
14350,0
9233,0
10420,0
22475,1
12971,0
17621,1
6266,0
1062,0
16029,1
27038,1
22810,1
8768,0
4648,0
11819,0
6703,0
16930,1
9231,0
9889,0
5569,0
6717,0
28188,1
1460,0
18523,1
9624,0
6998,0
13075,0
14468,0
22316,1
10436,0
1457,0
9700,0
25775,1
27459,1
26236,1
26459,1
8393,0
28934,1
8426,0
21076,1
17386,1
9195,0
9022,0
22118,1
1636,0
7753,0
16449,1
27532,1
11407,0
7073,0
10251,0
4733,0
10285,0
7429,0
8439,0
25824,1
28519,1
9765,0
16277,1
7771,0
18558,1
18595,1
28262,1
18446,1
2437,0
10675,0
10252,0
27931,1
25138,1
15907,1
1500,0
477,0
12929,0
24939,1
1466,0
3055,0
24728,1
2953,0
28219,1
22472,1
20564,1
13630,0
13282,0
13907,0
15445,1
11614,0
23661,1
8189,0
14293,0
17463,1
25659,1
11097,0
8006,0
25444,1
4252,0
6213,0
7098,0
17333,1
12901,0
8695,0
142,0
13231,0
16361,1
19633,1
6991,0
29317,1
13449,0
16872,1
20825,1
9175,0
24475,1
7747,0
7743,0
12895,0
27146,1
10751,0
964,0
24028,1
6338,0
3610,0
20351,1
20521,1
24769,1
20243,1
16071,1
5837,0
11598,0
28244,1
24342,1
21721,1
16699,1
5878,0
15052,1
17506,1
9773,0
7200,0
22387,1
14393,0
8305,0
16301,1
7210,0
15334,1
21384,1
18340,1
7115,0
4137,0
4874,0
12572,0
4893,0
28303,1
23152,1
11297,0
12602,0
11555,0
27513,1
8932,0
16618,1
3494,0
771,0
24890,1
20568,1
9091,0
7117,0
18072,1
797,0
3614,0
14014,0
6043,0
2165,0
25894,1
15834,1
25112,1
8893,0
28841,1
19029,1
6879,0
11698,0
21665,1
16717,1
21923,1
24497,1
24088,1
5461,0
13015,0
11180,0
26164,1
22514,1
27978,1
10087,0
12441,0
26257,1
7581,0
18511,1
28814,1
22209,1
16293,1
20841,1
11403,0
20702,1
13359,0
24577,1
16065,1
20379,1
27663,1
13944,0
10761,0
3349,0
5712,0
1655,0
13270,0
10931,0
26332,1
1613,0
16691,1
18357,1
28424,1
14955,1
5733,0
3847,0
16547,1
6386,0
8362,0
22541,1
25059,1
7712,0
21230,1
12445,0
27268,1
13900,0
3518,0
27133,1
26329,1
5846,0
6576,0
20534,1
887,0
9814,0
11610,0
17619,1
22024,1
6905,0
29259,1
17684,1
19147,1
2656,0
11641,0
26230,1
14308,0
20501,1
8819,0
19624,1
25262,1
23520,1
4961,0
11169,0
11722,0
14523,0
22355,1
5028,0
24037,1
12621,0
22943,1
28490,1
1986,0
13235,0
7801,0
25764,1
12175,0
16715,1
15274,1
5867,0
10335,0
639,0
13859,0
152,0
25878,1
25271,1
24436,1
28944,1
4182,0
10562,0
11606,0
12564,0
25035,1
26794,1
11101,0
8858,0
294,0
9852,0
26115,1
23084,1
2132,0
18143,1
21771,1
27587,1
2730,0
13083,0
19798,1
26756,1
3835,0
25789,1
27420,1
5579,0
21780,1
14168,0
9319,0
19344,1
960,0
28538,1
24983,1
8667,0
17295,1
19768,1
2985,0
14805,1
25003,1
21825,1
28921,1
842,0
9524,0
8725,0
7464,0
10602,0
4048,0
18793,1
26785,1
25613,1
10327,0
4761,0
384,0
22891,1
22155,1
8487,0
27880,1
2088,0
7331,0
3313,0
8964,0
7672,0
12589,0
3940,0
22643,1
20544,1
16596,1
6086,0
6252,0
15572,1
18136,1
29219,1
29031,1
22613,1
29065,1
7497,0
449,0
4208,0
13415,0
24522,1
19863,1
27431,1
21968,1
11692,0
5131,0
4618,0
25664,1
16251,1
5222,0
19734,1
25319,1
28254,1
22684,1
5102,0
28821,1
10644,0
25083,1
16458,1
3550,0
12566,0
28326,1
11499,0
25876,1
10851,0
14479,0
27195,1
20807,1
28757,1
12924,0
8895,0
9667,0
22848,1
22624,1
5467,0
3561,0
23442,1
6981,0
10531,0
11262,0
13040,0
13121,0
26409,1
18164,1
21041,1
28832,1
1363,0
24822,1
4388,0
21748,1
10386,0
10872,0
11970,0
22877,1
106,0
9226,0
28627,1
15833,1
20083,1
23579,1
22030,1
6240,0
2821,0
19939,1
6148,0
19441,1
22108,1
5935,0
5632,0
26450,1
28774,1
3414,0
25463,1
14362,0
22241,1
10758,0
22859,1
18500,1
13340,0
21191,1
14078,0
10698,0
8237,0
14176,0
844,0
28162,1
22756,1
27728,1
28192,1
27239,1
9732,0
1790,0
23539,1
21802,1
6664,0
674,0
24974,1
25621,1
4030,0
29166,1
18606,1
6512,0
20130,1
28512,1
13613,0
14755,1
22679,1
13849,0
20189,1
7382,0
2732,0
9656,0
19117,1
26182,1
21169,1
28895,1
36,0
17038,1
12329,0
10552,0
5493,0
12464,0
16240,1
2423,0
9895,0
26850,1
15557,1
22522,1
2924,0
15266,1
487,0
6572,0
27770,1
11904,0
7546,0
19156,1
18600,1
27795,1
6347,0
27791,1
22929,1
10642,0
8383,0
26284,1
14704,1
14935,1
14421,0
23099,1
22474,1
8084,0
3985,0
19055,1
23445,1
2188,0
14679,1
14562,0
16123,1
22386,1
25194,1
25425,1
17467,1
21142,1
16470,1
26184,1
20933,1
24776,1
15568,1
10139,0
20633,1
22729,1
13730,0
16540,1
10746,0
12644,0
18193,1
11938,0
26919,1
23087,1
168,0
12149,0
17248,1
14674,1
9828,0
15739,1
3517,0
3876,0
13064,0
27783,1
8501,0
19599,1
1129,0
13410,0
27760,1
20765,1
18062,1
12755,0
4839,0
17587,1
1808,0
8686,0
14669,1
6783,0
7542,0
29146,1
24149,1
19494,1
11627,0
9604,0
17888,1
24416,1
1922,0
24673,1
8917,0
12555,0
18604,1
10144,0
26694,1
12257,0
11258,0
19443,1
21691,1
19113,1
22995,1
11265,0
19364,1
14884,1
26848,1
28337,1
21871,1
18242,1
23859,1
29074,1
23035,1
25585,1
25580,1
7706,0
10383,0
28851,1
9107,0
9798,0
5468,0
15900,1
1489,0
13800,0
940,0
712,0
13772,0
3261,0
20017,1
9909,0
27364,1
13862,0
2791,0
16956,1
11457,0
18159,1
5478,0
18459,1
1964,0
9752,0
27323,1
27512,1
18528,1
22719,1
11725,0
2227,0
2988,0
1067,0
21471,1
24604,1
9848,0
17446,1
11673,0
12104,0
4714,0
20029,1
7949,0
7175,0
4027,0
23459,1
12055,0
3829,0
2003,0
26646,1
28416,1
1095,0
25759,1
8537,0
755,0
2971,0
2726,0
14808,1
15672,1
10504,0
16314,1
25434,1
19943,1
24605,1
