,swin,stcpb,dtcpb,dwin,trans_depth,response_body_len,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,label
33949,0,0,0,0,0,0,0,0,0,0,1
36754,0,0,0,0,0,0,0,0,0,0,0
19758,0,0,0,0,0,0,0,0,0,0,1
13023,255,1072603892,3218315208,255,0,0,0,0,0,0,0
35297,255,2576583290,2268408151,255,0,0,0,0,0,0,0
15315,255,531591247,531809957,255,0,0,0,0,0,0,0
15352,255,1783461490,3937314552,255,0,0,0,0,0,0,0
28230,0,0,0,0,0,0,0,0,0,0,1
37822,255,2253532712,3797919752,255,0,0,0,0,0,0,0
25739,0,0,0,0,0,0,0,0,0,0,1
3596,0,0,0,0,0,0,0,0,0,0,1
6976,0,0,0,0,0,0,0,0,0,0,1
13795,0,0,0,0,0,0,0,0,0,0,0
4148,0,0,0,0,0,0,0,0,0,0,1
17145,255,1231728853,1238907796,255,0,0,0,0,0,0,0
38130,255,2600246240,3763648996,255,0,0,0,0,0,0,0
32455,255,1234088124,1746596632,255,0,0,0,0,0,0,1
9429,255,772053201,1516170988,255,1,204,0,0,1,0,1
35227,255,2388544644,4141089687,255,1,182,0,0,1,0,0
8894,255,38722738,1286219903,255,1,350992,0,0,1,0,1
39960,255,4027415124,1250039992,255,1,169,0,0,1,0,0
14371,255,2599343352,457810524,255,0,0,0,0,0,0,0
16776,255,588004356,2738729796,255,1,3924,0,0,1,0,0
19845,255,3781027879,1974001698,255,0,0,0,0,0,0,1
2316,0,0,0,0,0,0,0,0,0,0,1
34626,255,1464720167,2632911700,255,0,0,0,0,0,0,0
39570,255,390801535,1772322242,255,1,132,0,0,4,0,0
5243,0,0,0,0,0,0,0,0,0,0,1
32533,255,2676961420,1170787094,255,0,0,0,0,0,0,1
2244,255,1005494463,3767828786,255,0,0,0,0,0,0,1
5548,0,0,0,0,0,0,0,0,0,0,1
10907,255,3029044971,3202731192,255,1,1811,0,0,1,0,1
17937,0,0,0,0,0,0,0,0,0,0,0
9677,0,0,0,0,0,0,0,0,0,0,1
1067,255,2405210479,3614967705,255,0,0,0,0,0,0,1
36471,255,2510738814,116033402,255,0,0,0,0,0,0,0
12516,255,3049327964,904165453,255,0,0,0,0,0,0,0
2641,255,833366263,201400842,255,1,289,0,0,1,0,1
4668,255,354385635,1062927704,255,1,433,0,0,1,0,1
27541,255,4220871964,2571620907,255,0,0,0,0,0,0,1
13121,255,2500967718,2506141030,255,1,0,0,0,1,0,0
23689,0,0,0,0,0,0,0,0,0,0,1
3216,255,180859870,744503438,255,0,0,0,0,0,0,1
24759,0,0,0,0,0,0,0,0,0,0,1
11977,0,0,0,0,0,0,0,0,0,0,0
1452,255,3941583159,996248747,255,1,0,0,0,1,0,1
8577,255,3343558521,596390570,255,1,0,0,0,1,0,1
6393,255,1961968439,2858268059,255,0,0,0,0,0,0,1
36875,0,0,0,0,0,0,0,0,0,0,0
13658,255,3265680896,3265972133,255,0,0,0,0,0,0,0
37670,255,403320154,1501235067,255,1,247,0,0,1,0,0
33136,255,1324013130,148442687,255,0,0,0,0,0,0,1
12772,255,3033840644,3140994878,255,0,0,0,0,0,0,0
7575,0,0,0,0,0,0,0,0,0,0,1
15110,255,3412122783,1263525384,255,1,3924,0,0,1,0,0
35617,255,819162149,1905626202,255,1,141,0,0,1,0,0
29524,255,3339635693,3222391242,255,0,0,0,0,0,0,1
26709,0,0,0,0,0,0,0,0,0,0,1
32341,255,2994815347,3274170246,255,0,0,0,0,0,0,1
14571,255,2413353184,269583607,255,1,83,0,0,1,0,0
40116,255,3030939821,553132907,255,1,0,0,0,1,0,0
254,255,2807725629,1492683247,255,1,2794,0,0,1,0,1
4734,255,13234870,3220038554,255,1,11310,0,0,1,0,1
17451,0,0,0,0,0,0,0,0,0,0,0
36862,255,2053115837,1943645432,255,0,0,0,0,0,0,0
19229,255,4267130074,600599187,255,0,0,0,0,0,0,0
9592,255,3015412679,775844422,255,1,29015,0,0,1,0,1
22337,255,2602682642,4215046438,255,0,0,0,0,0,0,1
25912,255,4205918677,3622636148,255,0,0,0,0,0,0,1
20077,255,292431327,839530352,255,0,0,0,0,0,0,1
5771,0,0,0,0,0,0,0,0,0,0,1
16689,255,1366430053,3516990444,255,0,0,0,0,0,0,0
36203,255,4291910229,3501482738,255,0,0,0,0,0,0,0
34444,255,0,0,0,0,0,0,0,0,0,0
35325,255,1206226967,449320836,255,0,0,0,0,0,0,0
4202,0,0,0,0,0,0,0,0,0,0,1
25897,255,2488340427,1177888444,255,0,0,0,0,0,0,1
1840,0,0,0,0,0,0,0,0,0,0,1
27205,255,3653654268,2931453789,255,0,0,0,0,0,0,1
11847,255,954451261,1168217999,255,1,24064,0,0,1,0,1
21413,255,2082601520,3646606597,255,0,0,0,0,0,0,1
11480,255,4157303961,734123290,255,0,0,0,0,0,0,1
24584,0,0,0,0,0,0,0,0,0,0,1
15173,255,2550636211,2550963073,255,0,0,0,0,0,0,0
1390,255,2629862763,1583521995,255,0,0,0,0,0,0,1
6603,0,0,0,0,0,0,0,0,0,0,1
700,0,0,0,0,0,0,0,0,0,0,1
16021,255,2578458755,2578779391,255,0,0,0,0,0,0,0
34110,255,3394171862,2647410961,255,0,0,0,0,0,0,1
9213,255,3831492496,1863346856,255,0,0,0,0,0,0,1
13789,0,0,0,0,0,0,0,0,0,0,0
1911,0,0,0,0,0,0,0,0,0,0,1
21730,255,259284,2944899023,255,0,0,0,0,0,0,1
15678,0,0,0,0,0,0,0,0,0,0,0
8557,255,2857101652,981904361,255,0,0,0,0,0,0,1
30743,0,0,0,0,0,0,0,0,0,0,1
26393,0,0,0,0,0,0,0,0,0,0,1
36325,255,1412760319,1560655330,255,0,0,0,0,0,0,0
24551,0,0,0,0,0,0,0,0,0,0,1
9572,255,1518742995,2821484300,255,0,0,0,0,0,0,1
32451,0,0,0,0,0,0,0,0,0,0,1
4767,0,0,0,0,0,0,0,0,0,0,1
35754,255,3955599467,356173015,255,0,0,0,0,0,0,0
24691,255,3649242951,888130554,255,0,0,0,0,0,0,1
15303,255,545516759,549300305,255,0,0,0,0,0,0,0
27844,0,0,0,0,0,0,0,0,0,0,1
26265,0,0,0,0,0,0,0,0,0,0,1
10063,0,0,0,0,0,0,0,0,0,0,1
13177,255,3345157358,1195900695,255,0,0,0,0,0,0,0
17229,255,2415132390,268845096,255,0,0,0,0,0,0,0
15087,255,3584372757,1435095409,255,0,0,0,0,0,0,0
34417,255,4285841067,3211824354,255,1,249,0,0,1,0,0
24115,0,0,0,0,0,0,0,0,0,0,1
40289,255,3831324631,3611427833,255,0,0,0,0,0,0,0
5088,255,786646615,403482098,255,0,0,0,0,0,0,1
3974,255,88863144,1367684782,255,1,0,0,0,1,0,1
6323,0,0,0,0,0,0,0,0,0,0,1
9651,255,4026976025,461102949,255,0,0,0,0,0,0,1
7933,0,0,0,0,0,0,0,0,0,0,1
22047,0,0,0,0,0,0,0,0,0,0,1
36071,255,1147885066,2109654667,255,0,0,0,0,0,0,0
4159,0,0,0,0,0,0,0,0,0,0,1
2851,0,0,0,0,0,0,0,0,0,0,1
24684,255,1832584006,3736852302,255,0,0,0,0,0,0,1
31732,255,672747775,1508112843,255,0,0,0,0,0,0,1
9708,255,112201790,2287639867,255,1,198,0,0,1,0,1
32179,0,0,0,0,0,0,0,0,0,0,1
1634,255,1271248883,1368105136,255,1,46592,0,0,1,0,1
27423,0,0,0,0,0,0,0,0,0,0,1
28640,255,2058522927,1375550241,255,0,0,0,0,0,0,1
26199,0,0,0,0,0,0,0,0,0,0,1
35018,255,3221440182,2966066138,255,0,0,0,0,0,0,0
10953,255,4201505550,1080031618,255,0,0,0,0,0,0,1
1084,0,0,0,0,0,0,0,0,0,0,1
2770,0,0,0,0,0,0,0,0,0,0,1
18280,255,2717711400,571516981,255,0,0,0,0,0,0,0
19212,255,2830326174,3710383841,255,0,0,0,0,0,0,0
7194,0,0,0,0,0,0,0,0,0,0,1
524,255,2981988,1449840933,255,0,0,0,0,0,0,1
35512,255,0,0,0,0,0,0,0,0,0,0
2351,0,0,0,0,0,0,0,0,0,0,1
1512,255,3664970928,721704767,255,0,0,0,0,0,0,1
32885,0,0,0,0,0,0,0,0,0,0,1
3714,255,3159293815,1616250012,255,1,0,0,0,1,0,1
6806,0,0,0,0,0,0,0,0,0,0,1
35086,255,1961642965,3908796038,255,0,0,0,0,0,0,0
6926,0,0,0,0,0,0,0,0,0,0,1
1700,0,0,0,0,0,0,0,0,0,0,1
3564,255,3840036289,4032273563,255,0,0,0,0,0,0,1
28809,255,777162382,158594921,255,0,0,0,0,0,0,1
39885,255,2248588488,1056529006,255,0,0,0,0,0,0,0
27932,0,0,0,0,0,0,0,0,0,0,1
20700,255,1450185763,3433059477,255,0,0,0,0,0,0,1
31935,255,1640106301,2957848887,255,0,0,0,0,0,0,1
35703,255,4063509686,319179561,255,0,0,0,0,0,0,0
31037,0,0,0,0,0,0,0,0,0,0,1
2185,0,0,0,0,0,0,0,0,0,0,1
36289,0,0,0,0,0,0,0,0,0,0,0
35361,255,395131431,2576303433,255,0,0,0,0,0,0,0
26087,0,0,0,0,0,0,0,0,0,0,1
19826,255,3011577467,8046366,255,0,0,0,0,0,0,1
30195,0,0,0,0,0,0,0,0,0,0,1
39547,0,0,0,0,0,0,0,0,0,0,0
2785,0,0,0,0,0,0,0,0,0,0,1
32360,255,2071627479,427035596,255,0,0,0,0,0,0,1
34643,0,0,0,0,0,0,0,0,0,0,0
10898,255,2527765288,4261103508,255,0,0,0,0,0,0,1
36934,0,0,0,0,0,0,0,0,0,0,0
28550,255,2446759465,1413114841,255,0,0,0,0,0,0,1
32237,255,616442307,752909342,255,0,0,0,0,0,0,1
33424,255,2769491713,112591847,255,0,0,0,0,0,0,1
17368,255,3693827751,3694853877,255,0,0,0,0,0,0,0
24760,255,3969082327,522780414,255,0,0,0,0,0,0,1
9357,255,1065474767,1123041019,255,1,0,0,0,1,0,1
14144,255,405642757,405953989,255,0,0,0,0,0,0,0
18291,255,2111471109,9278546,255,0,0,0,0,0,0,0
38311,255,1714577362,48528644,255,0,0,0,0,0,0,0
20823,255,682689601,1404777956,255,0,0,0,0,0,0,1
29754,255,199586514,3916436435,255,0,0,0,0,0,0,1
13461,0,0,0,0,0,0,0,0,0,0,0
4290,255,4024883393,1101675343,255,1,362,0,0,1,0,1
27723,0,0,0,0,0,0,0,0,0,0,1
34504,255,0,0,0,0,0,0,0,0,0,0
22745,255,3381050581,1440922672,255,1,0,0,0,1,0,1
26809,255,2585280571,1195532962,255,0,0,0,0,0,0,1
37828,255,0,0,0,0,0,0,0,0,0,0
36849,255,3125212912,2075934159,255,0,0,0,0,0,0,0
11607,255,4199522005,39077872,255,0,0,0,0,0,0,1
7647,0,0,0,0,0,0,0,0,0,0,1
20853,255,2513116417,3199423499,255,0,0,0,0,0,0,1
25729,255,3582832797,886517266,255,0,0,0,0,0,0,1
27154,255,2864930371,1972761046,255,1,927,0,0,1,0,1
34512,255,0,0,0,0,0,0,0,0,0,0
25618,255,866541356,120021115,255,0,0,0,0,0,0,1
5421,0,0,0,0,0,0,0,0,0,0,1
8692,255,909793037,2823291279,255,0,0,0,0,0,0,1
939,255,3389195328,3038537548,255,0,0,0,0,0,0,1
12645,255,2640488146,2967148671,255,0,0,0,0,0,0,0
27024,0,0,0,0,0,0,0,0,0,0,1
16646,0,0,0,0,0,0,0,0,0,0,0
36205,255,95915960,133760277,255,0,0,0,0,0,0,0
33208,0,0,0,0,0,0,0,0,0,0,1
3885,255,1688109192,3247683057,255,1,810,0,0,1,0,1
33340,255,1394429077,4032807484,255,0,0,0,0,0,0,1
39841,255,0,0,0,0,0,0,0,0,0,0
26429,0,0,0,0,0,0,0,0,0,0,1
30698,255,2424486935,2291513940,255,0,0,0,0,0,0,1
24233,255,1697335718,37152523,255,1,1663,0,0,1,0,1
8418,255,1372338968,1833021822,255,0,0,0,0,0,0,1
31855,255,1345458865,266419594,255,0,0,0,0,0,0,1
8891,0,0,0,0,0,0,0,0,0,0,1
3190,255,3828954160,3445522439,255,0,0,0,0,0,0,1
30326,0,0,0,0,0,0,0,0,0,0,1
40226,255,332474872,2604561416,255,0,0,0,0,0,0,0
13340,255,1375584062,1446075656,255,0,0,0,0,0,0,0
9805,0,0,0,0,0,0,0,0,0,0,1
18023,255,1782833465,1783115081,255,0,0,0,0,0,0,0
35728,0,0,0,0,0,0,0,0,0,0,0
25656,0,0,0,0,0,0,0,0,0,0,1
39608,255,2552351902,14436152,255,1,208,0,0,4,0,0
13866,0,0,0,0,0,0,0,0,0,0,0
5667,0,0,0,0,0,0,0,0,0,0,1
23229,255,841473388,4088422545,255,0,0,0,0,0,0,1
13032,255,1059703059,1091801503,255,0,0,0,0,0,0,0
7411,0,0,0,0,0,0,0,0,0,0,1
12125,0,0,0,0,0,0,0,0,0,0,0
39208,255,1897560904,60524634,255,0,0,0,0,0,0,0
25633,255,3895772223,570040457,255,0,0,0,0,0,0,1
10519,255,235069099,2774450553,255,1,19968,0,0,1,0,1
9083,255,248309853,39626738,255,1,11300,0,0,1,0,1
12133,0,0,0,0,0,0,0,0,0,0,0
39355,255,1534317593,1057869202,255,0,0,0,0,0,0,0
27687,255,2718143571,3258514948,255,0,0,0,0,0,0,1
25168,0,0,0,0,0,0,0,0,0,0,1
34853,255,3518790304,4009729492,255,0,0,0,0,0,0,0
27822,255,2441403144,1679324480,255,0,0,0,0,0,0,1
12624,255,2537561313,392416784,255,0,0,0,0,0,0,0
34922,255,3038308056,2034584377,255,0,0,0,0,0,0,0
350,255,293677215,1819468955,255,0,0,0,0,0,0,1
3373,0,0,0,0,0,0,0,0,0,0,1
8419,255,1507900501,2459303460,255,0,0,0,0,0,0,1
2727,0,0,0,0,0,0,0,0,0,0,1
39521,0,0,0,0,0,0,0,0,0,0,0
3360,255,1786860944,3879585143,255,1,35,0,0,1,0,1
17964,255,3888485575,1799766936,255,0,0,0,0,0,0,0
1741,255,1578826396,3382417420,255,0,0,0,0,0,0,1
2066,255,2491985880,1028106471,255,1,326,0,0,1,0,1
30817,255,1430456675,2863188775,255,0,0,0,0,0,0,1
704,0,0,0,0,0,0,0,0,0,0,1
22660,0,0,0,0,0,0,0,0,0,0,1
18433,255,531621850,3379573086,255,0,0,0,0,0,0,0
25776,255,876984302,673393170,255,0,0,0,0,0,0,1
11025,255,3601641425,2160212372,255,0,0,0,0,0,0,1
2025,255,375732831,1914532429,255,0,0,0,0,0,0,1
9780,255,4187071878,3289255097,255,0,0,0,0,0,0,1
7940,0,0,0,0,0,0,0,0,0,0,1
6334,0,0,0,0,0,0,0,0,0,0,1
28961,0,0,0,0,0,0,0,0,0,0,1
32254,255,2462638982,4090803191,255,0,0,0,0,0,0,1
10822,255,2321004702,718753586,255,0,0,0,0,0,0,1
1414,0,0,0,0,0,0,0,0,0,0,1
38354,0,0,0,0,0,0,0,0,0,0,0
38689,0,0,0,0,0,0,0,0,0,0,0
16406,255,2001397682,2002425813,255,1,3924,0,0,1,0,0
13239,255,1972607414,4119016995,255,1,3924,0,0,1,0,0
6662,0,0,0,0,0,0,0,0,0,0,1
39243,255,1705268843,105834890,255,0,0,0,0,0,0,0
15489,255,1488233048,3647348895,255,0,0,0,0,0,0,0
11540,255,3945378997,3463091928,255,1,0,0,0,1,0,1
20586,255,2657481931,3915560008,255,0,0,0,0,0,0,1
30388,0,0,0,0,0,0,0,0,0,0,1
29924,255,4248973310,1002342209,255,0,0,0,0,0,0,1
12087,0,0,0,0,0,0,0,0,0,0,0
40193,255,903507720,3087876591,255,0,0,0,0,0,0,0
25231,0,0,0,0,0,0,0,0,0,0,1
28573,0,0,0,0,0,0,0,0,0,0,1
37897,255,45670240,22868497,255,1,186,0,0,1,0,0
8278,255,985057852,111557196,255,0,0,0,0,0,0,1
32306,255,2219006062,2700817856,255,0,0,0,0,0,0,1
34514,255,0,0,0,0,0,0,0,0,0,0
20065,255,1069009245,354819341,255,0,0,0,0,0,0,1
15288,255,705254079,706334798,255,0,0,1,1,0,0,0
13282,255,3534704676,1391122642,255,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0,1
17581,255,2947384613,2956720550,255,0,0,0,0,0,0,0
1913,0,0,0,0,0,0,0,0,0,0,1
23953,255,737145159,641472859,255,0,0,0,0,0,0,1
39813,255,0,0,0,0,0,0,0,0,0,0
17053,255,2784281117,637732660,255,0,0,0,0,0,0,0
32054,0,0,0,0,0,0,0,0,0,0,1
7263,255,2759476439,1291819239,255,1,0,0,0,1,0,1
3227,0,0,0,0,0,0,0,0,0,0,1
35353,255,537180348,3524829752,255,1,176,0,0,1,0,0
22111,255,3215612714,1502026941,255,0,0,0,0,0,0,1
22045,255,2135586214,2579506639,255,0,0,0,0,0,0,1
4386,255,2179468623,1912619619,255,0,0,0,0,0,0,1
20783,0,0,0,0,0,0,0,0,0,0,1
27097,0,0,0,0,0,0,0,0,0,0,1
26591,0,0,0,0,0,0,0,0,0,0,1
2264,0,0,0,0,0,0,0,0,0,0,1
37115,255,3834207645,3767748579,255,0,0,0,0,0,0,0
143,255,2006752785,3408677428,255,0,0,0,0,0,0,1
36050,255,1084445756,2137921622,255,0,0,0,0,0,0,0
19426,0,0,0,0,0,0,0,0,0,0,0
35468,255,0,0,0,0,0,0,0,0,0,0
30168,0,0,0,0,0,0,0,0,0,0,1
31458,255,2414873107,1021849503,255,0,0,0,0,0,0,1
36361,255,3026288938,4293608771,255,0,0,0,0,0,0,0
33665,255,2748307187,241931554,255,0,0,0,0,0,0,1
26835,255,77150026,4200794828,255,0,0,0,0,0,0,1
21512,255,1443264069,1945400905,255,0,0,0,0,0,0,1
26462,0,0,0,0,0,0,0,0,0,0,1
34434,255,0,0,0,0,0,0,0,0,0,0
20097,255,3188390799,896001143,255,0,0,0,0,0,0,1
25248,0,0,0,0,0,0,0,0,0,0,1
11542,255,302923413,556849579,255,1,0,0,0,1,0,1
19774,255,2732047925,3869773713,255,0,0,0,0,0,0,1
11496,255,1864492268,1421878086,255,0,0,0,0,0,0,1
28785,0,0,0,0,0,0,0,0,0,0,1
19275,255,839784060,3368779036,255,0,0,0,0,0,0,0
9378,255,3788548753,1469631188,255,0,0,0,0,0,0,1
33171,0,0,0,0,0,0,0,0,0,0,1
22725,255,733216546,4215219087,255,0,0,0,0,0,0,1
5631,255,1025152629,2879067927,255,1,21,0,0,1,0,1
5965,255,899611823,4166677569,255,0,0,0,0,0,0,1
19682,255,1473200119,598866449,255,0,0,0,0,0,0,1
27763,255,3888320893,2299150376,255,0,0,0,0,0,0,1
37529,255,2270499009,792688420,255,1,240,0,0,1,0,0
26458,255,4185038832,908811191,255,0,0,0,0,0,0,1
31487,0,0,0,0,0,0,0,0,0,0,1
2957,0,0,0,0,0,0,0,0,0,0,1
29721,0,0,0,0,0,0,0,0,0,0,1
28212,0,0,0,0,0,0,0,0,0,0,1
33756,0,0,0,0,0,0,0,0,0,0,1
14787,0,0,0,0,0,0,0,0,0,0,0
27196,0,0,0,0,0,0,0,0,0,0,1
26983,0,0,0,0,0,0,0,0,0,0,1
19141,255,2751717898,2384535882,255,0,0,0,0,0,0,0
27054,255,1364365821,2315748268,255,0,0,0,0,0,0,1
19099,255,2752619841,1301963438,255,0,0,0,0,0,0,0
32454,255,430881820,570812521,255,0,0,0,0,0,0,1
35217,255,1717824321,3520710484,255,1,125,0,0,1,0,0
32859,0,0,0,0,0,0,0,0,0,0,1
24459,0,0,0,0,0,0,0,0,0,0,1
32801,0,0,0,0,0,0,0,0,0,0,1
1354,255,588996515,197047861,255,0,0,0,0,0,0,1
17976,255,1503107322,1955485426,255,0,0,0,0,0,0,0
17613,0,0,0,0,0,0,0,0,0,0,0
40113,255,353462371,1925021060,255,1,0,0,0,1,0,0
1962,0,0,0,0,0,0,0,0,0,0,1
8978,255,1515443065,1767411640,255,1,243,0,0,1,0,1
11565,0,0,0,0,0,0,0,0,0,0,1
29551,255,3926809625,2924549319,255,0,0,0,0,0,0,1
14523,255,1049763430,1053968534,255,0,0,0,0,0,0,0
34543,255,3019970730,1063602461,255,0,0,0,0,0,0,0
9794,255,240212040,2699256722,255,0,0,0,0,0,0,1
34456,255,737343353,1675478783,255,0,0,0,0,0,0,0
16413,255,2919563419,3125034544,255,0,0,0,0,0,0,0
11905,255,1,0,255,0,0,0,0,0,0,0
30070,0,0,0,0,0,0,0,0,0,0,1
8863,255,1101822917,3143548683,255,1,1239,0,0,1,0,1
25343,0,0,0,0,0,0,0,0,0,0,1
4258,0,0,0,0,0,0,0,0,0,0,1
2697,0,0,0,0,0,0,0,0,0,0,1
7872,255,3574361612,2188757265,255,1,1663,0,0,1,0,1
3501,255,96391806,3863720143,255,0,0,1,1,0,0,1
21349,255,236074496,812774027,255,0,0,0,0,0,0,1
20082,255,3205631786,3981794200,255,0,0,0,0,0,0,1
10357,0,0,0,0,0,0,0,0,0,0,1
39850,255,1052571674,2877138599,255,0,0,0,0,0,0,0
28445,255,3504582234,1393425390,255,0,0,0,0,0,0,1
3627,255,4024533674,1250946610,255,0,0,0,0,0,0,1
15525,255,1255972334,3402392693,255,0,0,0,0,0,0,0
10612,255,1437614700,3431039842,255,0,0,0,0,0,0,1
17499,0,0,0,0,0,0,0,0,0,0,0
10797,255,3452267491,1106044327,255,0,0,1,1,0,0,1
33097,255,2294885947,695307200,255,0,0,0,0,0,0,1
217,255,1553329816,3565121951,255,0,0,0,0,0,0,1
35039,0,0,0,0,0,0,0,0,0,1,0
31961,0,0,0,0,0,0,0,0,0,0,1
22235,0,0,0,0,0,0,0,0,0,0,1
12494,0,0,0,0,0,0,0,0,0,0,0
26058,0,0,0,0,0,0,0,0,0,0,1
21855,255,2141867508,1840640245,255,0,0,0,0,0,0,1
28359,0,0,0,0,0,0,0,0,0,0,1
38900,0,0,0,0,0,0,0,0,0,0,0
29853,0,0,0,0,0,0,0,0,0,0,1
15888,0,0,0,0,0,0,0,0,0,0,0
18971,255,4128029778,3879782037,255,0,0,1,1,0,0,0
38066,255,2755277104,2129849808,255,0,0,0,0,0,0,0
6166,0,0,0,0,0,0,0,0,0,0,1
24075,255,1568604300,3154484634,255,0,0,0,0,0,0,1
30029,0,0,0,0,0,0,0,0,0,0,1
3746,255,1437589706,1632475214,255,0,0,0,0,0,0,1
3289,0,0,0,0,0,0,0,0,0,0,1
10601,255,334213941,4270827573,255,1,0,0,0,1,0,1
6352,255,3485941672,2535198907,255,0,0,0,0,0,0,1
6615,0,0,0,0,0,0,0,0,0,0,1
25869,0,0,0,0,0,0,0,0,0,0,1
16752,255,3267831859,3268821345,255,1,83,0,0,1,0,0
31134,255,742890495,812663188,255,0,0,0,0,0,0,1
19662,255,138134343,1075894852,255,0,0,0,0,0,0,1
2013,0,0,0,0,0,0,0,0,0,0,1
4470,0,0,0,0,0,0,0,0,0,0,1
32707,0,0,0,0,0,0,0,0,0,0,1
38848,0,0,0,0,0,0,0,0,0,0,0
29210,0,0,0,0,0,0,0,0,0,0,1
31864,255,2809630494,2291675783,255,0,0,0,0,0,0,1
24967,0,0,0,0,0,0,0,0,0,0,1
13951,255,2835542422,2865315221,255,0,0,0,0,0,0,0
22356,255,4136857516,3140710490,255,0,0,0,0,0,0,1
1303,255,766176082,1279212520,255,0,0,0,0,0,0,1
19324,0,0,0,0,0,0,0,0,0,0,0
18931,255,3618856238,4248249568,255,0,0,0,0,0,0,0
20641,255,973824797,1499481301,255,0,0,0,0,0,0,1
17454,255,4245125018,2105019023,255,0,0,0,0,0,0,0
35162,255,3341524967,1194665261,255,1,134,0,0,1,0,0
29119,0,0,0,0,0,0,0,0,0,0,1
23721,0,0,0,0,0,0,0,0,0,0,1
15845,255,836361863,837352585,255,0,0,0,0,0,0,0
23191,0,0,0,0,0,0,0,0,0,0,1
10790,0,0,0,0,0,0,0,0,0,0,1
10760,0,0,0,0,0,0,0,0,0,0,1
23181,255,3381418357,3320428058,255,0,0,0,0,0,0,1
22267,255,410940341,428899111,255,0,0,0,0,0,0,1
20953,0,0,0,0,0,0,0,0,0,0,1
15398,255,3431556519,1287165714,255,1,524288,0,0,1,0,0
14358,255,1613398866,3762459209,255,0,0,0,0,0,0,0
28689,0,0,0,0,0,0,0,0,0,0,1
17274,0,0,0,0,0,0,0,0,0,0,0
7772,0,0,0,0,0,0,0,0,0,0,1
18166,255,539103556,535355468,255,0,0,0,0,0,0,0
32117,255,1980780724,4098086052,255,0,0,0,0,0,0,1
39140,0,0,0,0,0,0,0,0,0,0,0
27074,0,0,0,0,0,0,0,0,0,0,1
10879,255,4100154696,4110022327,255,0,0,0,0,0,0,1
5724,255,889735689,2123702202,255,0,0,0,0,0,0,1
26920,0,0,0,0,0,0,0,0,0,0,1
426,0,0,0,0,0,0,0,0,0,0,1
20383,255,3535834714,3018757529,255,0,0,0,0,0,0,1
20005,255,2638333719,1499533256,255,0,0,0,0,0,0,1
20940,0,0,0,0,0,0,0,0,0,0,1
6219,0,0,0,0,0,0,0,0,0,0,1
12061,0,0,0,0,0,0,0,0,0,0,0
4880,255,2278089809,260745740,255,0,0,0,0,0,0,1
13045,0,0,0,0,0,0,0,0,0,0,0
28254,0,0,0,0,0,0,0,0,0,0,1
29639,255,2782249304,3790833828,255,0,0,0,0,0,0,1
34462,255,0,0,0,0,0,0,0,0,0,0
39761,255,3684041765,2292154000,255,0,0,0,0,0,0,0
7045,0,0,0,0,0,0,0,0,0,0,1
26856,255,2315993461,166532449,255,1,0,0,0,1,0,1
1047,255,400202944,216341483,255,0,0,0,0,0,0,1
29410,0,0,0,0,0,0,0,0,0,0,1
27703,255,2903966596,3528997984,255,0,0,0,0,0,0,1
6119,255,16967224,14641514,255,0,0,0,0,0,0,1
8878,255,1958732791,2955779644,255,1,0,0,0,4,0,1
3060,0,0,0,0,0,0,0,0,0,0,1
20015,255,2206538613,1500981222,255,0,0,0,0,0,0,1
34279,255,0,0,0,0,0,0,0,0,0,0
6790,0,0,0,0,0,0,0,0,0,0,1
34136,0,0,0,0,0,0,0,0,0,0,1
33411,255,1985738284,1934053990,255,0,0,0,0,0,0,1
30019,255,780282459,3922123912,255,0,0,0,0,0,0,1
14156,255,45645088,2201492505,255,0,0,0,0,0,0,0
27998,255,2794209414,1313501063,255,0,0,0,0,0,0,1
15285,0,0,0,0,0,0,0,0,0,0,0
36984,255,751193290,4049512929,255,0,0,0,0,0,0,0
39211,255,1351718652,3581580401,255,0,0,0,0,0,0,0
14056,0,0,0,0,0,0,0,0,0,0,0
20603,255,2770160238,83835920,255,0,0,0,0,0,0,1
30835,255,4278015738,4165510901,255,0,0,0,0,0,0,1
21129,255,3960704674,3458603321,255,0,0,1,1,0,0,1
18630,0,0,0,0,0,0,0,0,0,0,0
6907,0,0,0,0,0,0,0,0,0,0,1
21742,255,237740600,186614069,255,0,0,0,0,0,0,1
40164,255,2100174230,251537383,255,0,0,0,0,0,0,0
16615,255,3495314696,1350276352,255,0,0,0,0,0,0,0
18391,255,3536363402,2569869801,255,1,168,0,0,1,0,0
30778,255,2868712462,725575177,255,0,0,0,0,0,0,1
18603,255,447267664,2584905954,255,0,0,0,0,0,0,0
2968,0,0,0,0,0,0,0,0,0,0,1
2882,0,0,0,0,0,0,0,0,0,0,1
29250,255,4218498030,3663282419,255,0,0,0,0,0,0,1
9194,255,586475526,3051232160,255,0,0,0,0,0,0,1
8328,0,0,0,0,0,0,0,0,0,0,1
31699,255,3937384592,3175747309,255,0,0,0,0,0,0,1
8699,255,1945644935,1780773891,255,0,0,0,0,0,0,1
29264,0,0,0,0,0,0,0,0,0,0,1
23607,255,2792743600,1235995656,255,0,0,0,0,0,0,1
26748,0,0,0,0,0,0,0,0,0,0,1
32234,255,1586934636,4091427208,255,0,0,0,0,0,0,1
